contract_number,client_account,S3_full_path,file_name,doc_type,S3_vectors,OpenSearch
76465,3Tech Innovation Master Corp,s3://ml-legal-restricted/contract-docs/76465/Quote - 3Tech- LAN cables Purchase - Cotiviti Philippines Inc - April-17-2024.pdf,Quote - 3Tech- LAN cables Purchase - Cotiviti Philippines Inc - April-17-2024.pdf,Quote,True,--
76463,3Tech Innovation Master Corp,s3://ml-legal-restricted/contract-docs/76463/ADP Quotation-Feb13_Legal edits (AR.02.22.2024).pdf,ADP Quotation-Feb13_Legal edits (AR.02.22.2024).pdf,Quote,True,--
76461,3Tech Innovation Master Corp,s3://ml-legal-restricted/contract-docs/76461/3Tech Quotation-Cotiviti-Jan9 _Legal edits (AR.01.11.2024).pdf,3Tech Quotation-Cotiviti-Jan9 _Legal edits (AR.01.11.2024).pdf,Quote,True,--
76464,3Tech Innovation Master Corp,s3://ml-legal-restricted/contract-docs/76464/Purchase_Agreement_-_3Tech_Innovation_Corp_Philippines_Cotiviti_Philippines_Inc_Ready_for_signature_.pdf,Purchase_Agreement_-_3Tech_Innovation_Corp_Philippines_Cotiviti_Philippines_Inc_Ready_for_signature_.pdf,MSA,True,--
72684,3Tech Innovation Master Corp,s3://ml-legal-restricted/contract-docs/72684/Contract Checklist - 3Tech - IT Accessories - 6.21.23.docx,Contract Checklist - 3Tech - IT Accessories - 6.21.23.docx,Quote,True,--
72684,3Tech Innovation Master Corp,s3://ml-legal-restricted/contract-docs/72684/Re Request for Approval  3Tech - Jabra Evolve2 (Philippines).msg,Re Request for Approval  3Tech - Jabra Evolve2 (Philippines).msg,Quote,True,--
72401,3Tech Innovation Master Corp,s3://ml-legal-restricted/contract-docs/72401/MUTUAL NON-DISCLOSURE AGREEMENT_1- 3TEch.pdf,MUTUAL NON-DISCLOSURE AGREEMENT_1- 3TEch.pdf,NDA,True,--
72216,3Tech Innovation Master Corp,s3://ml-legal-restricted/contract-docs/72216/Contract Checklist - 3tech - IT Deskside - 6.1.23.docx,Contract Checklist - 3tech - IT Deskside - 6.1.23.docx,Quote,True,--
72216,3Tech Innovation Master Corp,s3://ml-legal-restricted/contract-docs/72216/Re Request for Approval  3Tech IT Accessories - June 1.msg,Re Request for Approval  3Tech IT Accessories - June 1.msg,Quote,True,--
72215,3Tech Innovation Master Corp,s3://ml-legal-restricted/contract-docs/72215/Contract Checklist - 3tech - IT Deskside - 5.20.23.docx,Contract Checklist - 3tech - IT Deskside - 5.20.23.docx,Quote,True,--
72215,3Tech Innovation Master Corp,s3://ml-legal-restricted/contract-docs/72215/Re Request for Approval  3Tech Laptop Docking station and Cables for Philippines.msg,Re Request for Approval  3Tech Laptop Docking station and Cables for Philippines.msg,Quote,True,--
72219,3Tech Innovation Master Corp,s3://ml-legal-restricted/contract-docs/72219/Contract Checklist - 3tech - IT Deskside - 5.15.docx,Contract Checklist - 3tech - IT Deskside - 5.15.docx,Quote,True,--
72219,3Tech Innovation Master Corp,s3://ml-legal-restricted/contract-docs/72219/Re Request for Approval  3Tech - IT Accessories for Philippines - 5.15.23.msg,Re Request for Approval  3Tech - IT Accessories for Philippines - 5.15.23.msg,Quote,True,--
71977,3Tech Innovation Master Corp,s3://ml-legal-restricted/contract-docs/71977/Contract Checklist - 3tech - IT Deskside - 5.04.23.docx,Contract Checklist - 3tech - IT Deskside - 5.04.23.docx,Quote,True,--
71977,3Tech Innovation Master Corp,s3://ml-legal-restricted/contract-docs/71977/Re Request for Approval   3Tech Innovation Master Corp (Philippines) for Dynabook.msg,Re Request for Approval   3Tech Innovation Master Corp (Philippines) for Dynabook.msg,Quote,True,--
79786,3Tech Innovation Master Corp,s3://ml-legal-restricted/contract-docs/79786/Dynamics_79786_signed.pdf,Dynamics_79786_signed.pdf,Quote,True,--
73385,7-Eleven,s3://ml-legal-restricted/contract-docs/73385/7-Eleven - Cotiviti  - NDA - MS -  11152023 - Dynamics_73385.pdf,7-Eleven - Cotiviti  - NDA - MS -  11152023 - Dynamics_73385.pdf,NDA,True,--
73385,7-Eleven,s3://ml-legal-restricted/contract-docs/73385/Dynamics_73385_signed.pdf,Dynamics_73385_signed.pdf,NDA,True,--
63286,8x8,s3://ml-legal-restricted/contract-docs/63286/Cotiviti Project Acceptance.pdf,Cotiviti Project Acceptance.pdf,Other,True,--
63286,8x8,s3://ml-legal-restricted/contract-docs/63286/Dynamics_-_63286_signed.pdf,Dynamics_-_63286_signed.pdf,Other,True,--
63286,8x8,s3://ml-legal-restricted/contract-docs/63286/Re Please approve - Leadership approval.msg,Re Please approve - Leadership approval.msg,Other,True,--
63015,8x8,s3://ml-legal-restricted/contract-docs/63015/BU lead Approval Requested - 8x8 SW licenses.msg,BU lead Approval Requested - 8x8 SW licenses.msg,Quote,True,--
63015,8x8,s3://ml-legal-restricted/contract-docs/63015/Dynamics_-_63015_signed.pdf,Dynamics_-_63015_signed.pdf,Quote,True,--
63015,8x8,s3://ml-legal-restricted/contract-docs/63015/Finance  Approval Requested - 8x8 SW licenses.msg,Finance  Approval Requested - 8x8 SW licenses.msg,Quote,True,--
63015,8x8,s3://ml-legal-restricted/contract-docs/63015/O-00333727 Cotiviti.pdf,O-00333727 Cotiviti.pdf,Quote,True,--
61574,8x8,s3://ml-legal-restricted/contract-docs/61574/APPROVED - 3P Compliance_SOW.msg,APPROVED - 3P Compliance_SOW.msg,SOW,True,--
61574,8x8,s3://ml-legal-restricted/contract-docs/61574/APPROVED - 3P Sec_SOW.msg,APPROVED - 3P Sec_SOW.msg,SOW,True,--
61574,8x8,s3://ml-legal-restricted/contract-docs/61574/APPROVED - RE Finance approval for SOW with vendor 8x8.msg,APPROVED - RE Finance approval for SOW with vendor 8x8.msg,SOW,True,--
61574,8x8,s3://ml-legal-restricted/contract-docs/61574/Business Approval with Revisions.msg,Business Approval with Revisions.msg,SOW,True,--
61574,8x8,s3://ml-legal-restricted/contract-docs/61574/Cotiviti Consulting Services-SOW O-181129 20210318v1.1.pdf,Cotiviti Consulting Services-SOW O-181129 20210318v1.1.pdf,SOW,True,--
61574,8x8,s3://ml-legal-restricted/contract-docs/61574/Cotiviti LEGAL requirements for 8X8 SOW.msg,Cotiviti LEGAL requirements for 8X8 SOW.msg,SOW,True,--
61574,8x8,s3://ml-legal-restricted/contract-docs/61574/SOW approved.msg,SOW approved.msg,SOW,True,--
61282,8x8,s3://ml-legal-restricted/contract-docs/61282/3P Sec Approval RE 8x8 as vendor Short form.msg,3P Sec Approval RE 8x8 as vendor Short form.msg,MSA,True,--
61282,8x8,s3://ml-legal-restricted/contract-docs/61282/8x8 MSA 3P Compliance approval.msg,8x8 MSA 3P Compliance approval.msg,MSA,True,--
61282,8x8,s3://ml-legal-restricted/contract-docs/61282/Biz & Finance approval of Reduction terms.msg,Biz & Finance approval of Reduction terms.msg,MSA,True,--
61282,8x8,s3://ml-legal-restricted/contract-docs/61282/Business Approval MSA_Review_Re 8x8 Legal Contract 61282 has been changed to SME Review Status.msg,Business Approval MSA_Review_Re 8x8 Legal Contract 61282 has been changed to SME Review Status.msg,MSA,True,--
61282,8x8,s3://ml-legal-restricted/contract-docs/61282/Business response for initial term.msg,Business response for initial term.msg,MSA,True,--
61282,8x8,s3://ml-legal-restricted/contract-docs/61282/Completed Dynamics - 61282 (1).msg,Completed Dynamics - 61282 (1).msg,MSA,True,--
61282,8x8,s3://ml-legal-restricted/contract-docs/61282/Cotiviti - Service Agreement (003).docx,Cotiviti - Service Agreement (003).docx,MSA,True,--
61282,8x8,s3://ml-legal-restricted/contract-docs/61282/RE Finance Approval request - 8x8 MSA.msg,RE Finance Approval request - 8x8 MSA.msg,MSA,True,--
61282,8x8,s3://ml-legal-restricted/contract-docs/61282/Service Agreement - Cotiviti (8x8 response 2021-03-01).docx,Service Agreement - Cotiviti (8x8 response 2021-03-01).docx,MSA,True,--
61232,8x8,s3://ml-legal-restricted/contract-docs/61232/3P Compliance Approval - SHI (8x8) - CTASK2100068 - Short Form response.msg,3P Compliance Approval - SHI (8x8) - CTASK2100068 - Short Form response.msg,Other,True,--
61232,8x8,s3://ml-legal-restricted/contract-docs/61232/3P Security Approval -  SHI Short form for 8x8 product.msg,3P Security Approval -  SHI Short form for 8x8 product.msg,Other,True,--
61232,8x8,s3://ml-legal-restricted/contract-docs/61232/8x8 - Cotiviti - Other - SK - 02122021 - Dynamics_61232.pdf,8x8 - Cotiviti - Other - SK - 02122021 - Dynamics_61232.pdf,Other,True,--
61232,8x8,s3://ml-legal-restricted/contract-docs/61232/BU Approval request for 8x8 POC.msg,BU Approval request for 8x8 POC.msg,Other,True,--
61232,8x8,s3://ml-legal-restricted/contract-docs/61232/Dynamics_61232_signed.pdf,Dynamics_61232_signed.pdf,Other,True,--
61232,8x8,s3://ml-legal-restricted/contract-docs/61232/Evaluation Agreement (3-4-2019) (2).docx,Evaluation Agreement (3-4-2019) (2).docx,Other,True,--
61232,8x8,s3://ml-legal-restricted/contract-docs/61232/RE Finance Approval request - Time Sensitive.msg,RE Finance Approval request - Time Sensitive.msg,Other,True,--
61096,8x8,s3://ml-legal-restricted/contract-docs/61096/8x8 - Cotiviti - NDA - SK - 01222021 - Dynamics_61096.pdf,8x8 - Cotiviti - NDA - SK - 01222021 - Dynamics_61096.pdf,NDA,True,--
61096,8x8,s3://ml-legal-restricted/contract-docs/61096/Cotiviti Inc. - VENDOR  MNDA_SP_Redlines_012021.docx,Cotiviti Inc. - VENDOR  MNDA_SP_Redlines_012021.docx,NDA,True,--
61096,8x8,s3://ml-legal-restricted/contract-docs/61096/Dynamics_-_61096_signed.pdf,Dynamics_-_61096_signed.pdf,NDA,True,--
61098,"A-lign Compliance and Security, Inc.",s3://ml-legal-restricted/contract-docs/61098/Dynamics_-_61098_signed.pdf,Dynamics_-_61098_signed.pdf,NDA,True,--
76596,A. Venkatesh,s3://ml-legal-restricted/contract-docs/76596/Invoice - Venkatesh Legal Opinion - (Sept 05 2019).pdf,Invoice - Venkatesh Legal Opinion - (Sept 05 2019).pdf,Letter,True,--
80200,AAA Washington,s3://ml-legal-restricted/contract-docs/80200/AAA_Parking Sublicense Agreement_05042015_fully executed.pdf,AAA_Parking Sublicense Agreement_05042015_fully executed.pdf,Quote,True,--
74729,AAPC,s3://ml-legal-restricted/contract-docs/74729/American Academy Holdings - Cotiviti - MSA - MV - 08022024 - Dynamics_74729.pdf,American Academy Holdings - Cotiviti - MSA - MV - 08022024 - Dynamics_74729.pdf,MSA,True,--
74729,AAPC,s3://ml-legal-restricted/contract-docs/74729/Dynamics_74729_signed.pdf,Dynamics_74729_signed.pdf,MSA,True,--
71865,AAPC,s3://ml-legal-restricted/contract-docs/71865/AAPC_Cotiviti_PMCC Contract 23_Final 6-15-2023 (1).docx,AAPC_Cotiviti_PMCC Contract 23_Final 6-15-2023 (1).docx,MSA,True,--
71865,AAPC,s3://ml-legal-restricted/contract-docs/71865/Dynamics_-_71865_signed.pdf,Dynamics_-_71865_signed.pdf,MSA,True,--
71865,AAPC,s3://ml-legal-restricted/contract-docs/71865/FW_ Education Partnership renewal.msg,FW_ Education Partnership renewal.msg,MSA,True,--
71966,AAPC,s3://ml-legal-restricted/contract-docs/71966/Contract Checklist - AAPC WO 2- 5.12.23 .docx,Contract Checklist - AAPC WO 2- 5.12.23 .docx,Work Order / Change Request,True,--
71966,AAPC,s3://ml-legal-restricted/contract-docs/71966/RE Request for Approval  AAPC - Work Order No 2 for Humana.msg,RE Request for Approval  AAPC - Work Order No 2 for Humana.msg,Work Order / Change Request,True,--
71514,AAPC,s3://ml-legal-restricted/contract-docs/71514/Contract Checklist - AAPC - AMD 1 WO 1 - 3.29.23.docx,Contract Checklist - AAPC - AMD 1 WO 1 - 3.29.23.docx,Amendment,True,--
69342,AAPC,s3://ml-legal-restricted/contract-docs/69342/Contract Checklist - AAPC.docx,Contract Checklist - AAPC.docx,Work Order / Change Request,True,--
69342,AAPC,s3://ml-legal-restricted/contract-docs/69342/FW AAPC approval needed - CEO Approval.msg,FW AAPC approval needed - CEO Approval.msg,Work Order / Change Request,True,--
69342,AAPC,s3://ml-legal-restricted/contract-docs/69342/RE AAPC approval needed - Board Approval.msg,RE AAPC approval needed - Board Approval.msg,Work Order / Change Request,True,--
69341,AAPC,s3://ml-legal-restricted/contract-docs/69341/Contract Checklist - AAPC.docx,Contract Checklist - AAPC.docx,SOW,True,--
69341,AAPC,s3://ml-legal-restricted/contract-docs/69341/FW AAPC approval needed - CEO Approval.msg,FW AAPC approval needed - CEO Approval.msg,SOW,True,--
69341,AAPC,s3://ml-legal-restricted/contract-docs/69341/RE AAPC approval needed - Board Approval.msg,RE AAPC approval needed - Board Approval.msg,SOW,True,--
69207,AAPC,s3://ml-legal-restricted/contract-docs/69207/Contract Checklist - AAPC.docx,Contract Checklist - AAPC.docx,MSA,True,--
69207,AAPC,"s3://ml-legal-restricted/contract-docs/69207/_CPIG FINAL REPORT for AAPC Holdings, LLC (R-01273) - Jul 2022 (08-Aug-22).pdf","_CPIG FINAL REPORT for AAPC Holdings, LLC (R-01273) - Jul 2022 (08-Aug-22).pdf",MSA,True,--
69207,AAPC,"s3://ml-legal-restricted/contract-docs/69207/_Security FINAL REPORT for AAPC Holdings, LLC (R-01273) - Jul 2022 (09-Aug-22).pdf","_Security FINAL REPORT for AAPC Holdings, LLC (R-01273) - Jul 2022 (09-Aug-22).pdf",MSA,True,--
68531,AAPC,s3://ml-legal-restricted/contract-docs/68531/AAPC -Cotiviti PMCC License_CPC_2022 Final.docx,AAPC -Cotiviti PMCC License_CPC_2022 Final.docx,License Agreement,True,--
68531,AAPC,s3://ml-legal-restricted/contract-docs/68531/Dynamics_-_68531_signed.pdf,Dynamics_-_68531_signed.pdf,License Agreement,True,--
61920,AAPC,s3://ml-legal-restricted/contract-docs/61920/AAPC PMCC Proctor site agreement 2021 Ready for Signature (05.13.21).docx,AAPC PMCC Proctor site agreement 2021 Ready for Signature (05.13.21).docx,MSA,True,--
61920,AAPC,s3://ml-legal-restricted/contract-docs/61920/AAPC PMCC Proctor site agreement 2021 Ready for Signature (06.25.21).docx,AAPC PMCC Proctor site agreement 2021 Ready for Signature (06.25.21).docx,MSA,True,--
61920,AAPC,s3://ml-legal-restricted/contract-docs/61920/AAPC-Cotiviti-MSA-MV-07012021-Dynamics_61920.pdf,AAPC-Cotiviti-MSA-MV-07012021-Dynamics_61920.pdf,MSA,True,--
61898,AAPC,s3://ml-legal-restricted/contract-docs/61898/AAPC- Cotiviti PMCC License Agreeement CPC_2021 Vendor Release 1.0 (SBC 05.19.21).docx,AAPC- Cotiviti PMCC License Agreeement CPC_2021 Vendor Release 1.0 (SBC 05.19.21).docx,MSA,True,--
61898,AAPC,s3://ml-legal-restricted/contract-docs/61898/AAPC- Cotiviti PMCC License Agreeement CPC_2021 Vendor Release 2.0 (SBC 06.25.21).docx,AAPC- Cotiviti PMCC License Agreeement CPC_2021 Vendor Release 2.0 (SBC 06.25.21).docx,MSA,True,--
61898,AAPC,s3://ml-legal-restricted/contract-docs/61898/Cotiviti PMCC License_CPC_2021.docx,Cotiviti PMCC License_CPC_2021.docx,MSA,True,--
61898,AAPC,s3://ml-legal-restricted/contract-docs/61898/Cotiviti PMCC License_CPC_2021_v2.docx,Cotiviti PMCC License_CPC_2021_v2.docx,MSA,True,--
61898,AAPC,s3://ml-legal-restricted/contract-docs/61898/Cotiviti PMCC License_CPC_2022.pdf,Cotiviti PMCC License_CPC_2022.pdf,MSA,True,--
61898,AAPC,s3://ml-legal-restricted/contract-docs/61898/Dynamics_-_61898_signed.pdf,Dynamics_-_61898_signed.pdf,MSA,True,--
58822,AAPC,s3://ml-legal-restricted/contract-docs/58822/AAH.05 Professional Medical Coding Instructor License Agreement between Cotiviti and AAPC(712376.1).docx,AAH.05 Professional Medical Coding Instructor License Agreement between Cotiviti and AAPC(712376.1).docx,MSA,True,--
58822,AAPC,s3://ml-legal-restricted/contract-docs/58822/AAH.05 Professional Medical Coding Instructor License Agreement between Cotiviti and AAPC(712376.3).docx,AAH.05 Professional Medical Coding Instructor License Agreement between Cotiviti and AAPC(712376.3).docx,MSA,--,--
58822,AAPC,s3://ml-legal-restricted/contract-docs/58822/AAPC-Cotiviti-MSA-MV-07092020-Dynamics_58822.pdf,AAPC-Cotiviti-MSA-MV-07092020-Dynamics_58822.pdf,MSA,True,--
58822,AAPC,s3://ml-legal-restricted/contract-docs/58822/AAPC_AAH.05 Professional Medical Coding Instructor License Agreement_Ready for Singnatures(MV_06.29.2020).docx,AAPC_AAH.05 Professional Medical Coding Instructor License Agreement_Ready for Singnatures(MV_06.29.2020).docx,MSA,True,--
58822,AAPC,s3://ml-legal-restricted/contract-docs/58822/AAPC_Cotiviti PMCC License_CPC_2020_(MV_03.18.2020).pdf,AAPC_Cotiviti PMCC License_CPC_2020_(MV_03.18.2020).pdf,MSA,True,--
58822,AAPC,s3://ml-legal-restricted/contract-docs/58822/AAPC_Preofessional Medical Coding Instructor License Agreement(MV_06.05.2020).docx,AAPC_Preofessional Medical Coding Instructor License Agreement(MV_06.05.2020).docx,MSA,True,--
58822,AAPC,s3://ml-legal-restricted/contract-docs/58822/Cotiviti PMCC License_CPC_2020.pdf,Cotiviti PMCC License_CPC_2020.pdf,MSA,True,--
58822,AAPC,s3://ml-legal-restricted/contract-docs/58822/Dynamics_-_58822_signed.pdf,Dynamics_-_58822_signed.pdf,MSA,True,--
58822,AAPC,s3://ml-legal-restricted/contract-docs/58822/FW_ Questions For You.msg,FW_ Questions For You.msg,MSA,True,--
58822,AAPC,s3://ml-legal-restricted/contract-docs/58822/RE_ AAPC PMCC Contract.msg,RE_ AAPC PMCC Contract.msg,MSA,True,--
58822,AAPC,s3://ml-legal-restricted/contract-docs/58822/RE_ AAPC PMCC Contract_Signatory.msg,RE_ AAPC PMCC Contract_Signatory.msg,MSA,True,--
80400,AAPC,s3://ml-legal-restricted/contract-docs/80400/AAPC_Corporate Membership_10072015_edifecs signed.pdf,AAPC_Corporate Membership_10072015_edifecs signed.pdf,Other,True,--
80383,AAPC,s3://ml-legal-restricted/contract-docs/80383/Dynamics_80383_signed.pdf,Dynamics_80383_signed.pdf,License Agreement,True,--
63008,AAPC,s3://ml-legal-restricted/contract-docs/63008/AAPC Invoice_103492222.pdf,AAPC Invoice_103492222.pdf,Other,True,--
63007,AAPC,s3://ml-legal-restricted/contract-docs/63007/AAPC Invoice_103491514.pdf,AAPC Invoice_103491514.pdf,Other,True,--
63006,AAPC,s3://ml-legal-restricted/contract-docs/63006/AAPC Invoice_103488956.pdf,AAPC Invoice_103488956.pdf,Other,True,--
63003,AAPC,s3://ml-legal-restricted/contract-docs/63003/AAPC Invoice_3562365.pdf,AAPC Invoice_3562365.pdf,Other,True,--
79839,AArete LLC,s3://ml-legal-restricted/contract-docs/79839/Amendment 1 - Dan Gury.pdf,Amendment 1 - Dan Gury.pdf,Amendment,True,--
73003,AArete LLC,s3://ml-legal-restricted/contract-docs/73003/AArete_findings.pdf,AArete_findings.pdf,SOW,True,--
73003,AArete LLC,s3://ml-legal-restricted/contract-docs/73003/RE_ 73003 and 73013 (Aarete IT Security Assessment).msg,RE_ 73003 and 73013 (Aarete IT Security Assessment).msg,SOW,True,--
73003,AArete LLC,s3://ml-legal-restricted/contract-docs/73003/abfa8914-2a1e-49f0-9c21-087da61986ab.pdf,abfa8914-2a1e-49f0-9c21-087da61986ab.pdf,SOW,True,--
69928,AArete LLC,s3://ml-legal-restricted/contract-docs/69928/AArete Cotiviti Procurement Assesment SOW 10.24.22 Fully Executed.pdf,AArete Cotiviti Procurement Assesment SOW 10.24.22 Fully Executed.pdf,SOW,True,--
67261,AArete LLC,s3://ml-legal-restricted/contract-docs/67261/AArete_Cotiviti_Sourcing Support_February Extension Addendum_1.18.22.pdf,AArete_Cotiviti_Sourcing Support_February Extension Addendum_1.18.22.pdf,Addendum,True,--
62747,AArete LLC,s3://ml-legal-restricted/contract-docs/62747/AArete_Cotiviti_Sourcing Support SOW_9.15.21 Final.pdf,AArete_Cotiviti_Sourcing Support SOW_9.15.21 Final.pdf,SOW,True,--
62747,AArete LLC,s3://ml-legal-restricted/contract-docs/62747/AArete_Cotiviti_Sourcing Support SOW_9.2.21_(SBC 09.08.21).docx,AArete_Cotiviti_Sourcing Support SOW_9.2.21_(SBC 09.08.21).docx,SOW,True,--
62101,AArete LLC,s3://ml-legal-restricted/contract-docs/62101/Cotiviti Aarete Medica 3-way MNDA_ 210701 (Signed)-signed by Medica and AArete 210825.pdf,Cotiviti Aarete Medica 3-way MNDA_ 210701 (Signed)-signed by Medica and AArete 210825.pdf,NDA,True,--
